matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
113150104,813,811,80424,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80427,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80427,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80427,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80427,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80444,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,9.0,3.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,15.0,0.0,8.5,0.0,0.0,5.0,1.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0
113150104,813,811,80444,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0
113150104,813,811,80444,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,12.0,7.0,9.0,0.0,0.0,1.0,6.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,15.5,0.0,0.0,9.0,3.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0
113150104,813,811,80444,4,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,11.0,9.0,9.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,15.0,0.0,15.5,1.0,0.0,9.0,3.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0
113150104,813,811,80477,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-12.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
113150104,813,811,80477,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,813,811,80477,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
113150104,813,811,80477,4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
113150104,813,811,80710,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,15.0,1.0,-11.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,6.0,1.0,1.0,0.0
113150104,813,811,80710,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,15.0,1.0,11.5,0.0,0.0,0.0,1.0,1.0,8.0,1.0,10.0,1.0,0.0,0.0
113150104,813,811,80710,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,10.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,12.0,1.0,0.0,0.0
113150104,813,811,80710,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,15.0,0.0,32.5,0.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,1.0,0.0,0.0
113150104,813,811,80778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
