playerId,matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60,roundNo,gameNo,year
1007306,120450302.6,801.0,3730.4,11.6,1.2,11.6,1.2,0.4,0.6,0.0,0.0,0.2,10.0,0.0,2.2,0.4,0.4,0.0,0.4,8.0,11.2,0.4,0.0,3.4,10.4,0.4,7.4,12.8,2.0,10.4,0.4,10.8,0.6,0.0,44.03333333333333,1.4,32.6,1.2,0.0,3.4,2.4,11.2,4.8,2.8,0.4,5.8,0.0,0.4,2.8,0.5700712589073633,0.7709560940531469,39.120859696976616,4.88868398754609,0.0,4.82035840000465,0.8488570859924444,12.85580098989912,14.553515161884011,2.453716697325946,9.917013862359623,1.7481619904748946,13.450401221916433,2.026947817559976,14.410212782742615,13.704658075891567,0.0,0.8488570859924444,12.85580098989912,1.7615464303578796,0.4921702669680661,2.861736169986114,0.0,0.0,1.1577373948727532,0.4921702669680661,0.0,0.4921702669680661,0.0,15.170356143738974,1.7481619904748946,14.410212782742615,8.65909992495005,0.970956094053147,0.20713463751438438,0.0,0.40713463751438433,6.5819048303625305,16.158374773217513,0.4921702669680661,3.9201686603764165,60.0,11.05090657780575,3.5847200131926003,2.785391109784507,0.0,10.4,9.968825477701898,3.0,2.6,2023.0
1009742,120450302.4,806.0,3730.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.0,0.0,0.0,0.0,0.0,2.6,4.6,0.0,0.0,0.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.846666666666668,0.0,10.8,0.0,0.0,1.0,0.6,0.0,0.8,1.2,0.0,2.6,0.0,0.2,0.4,0.0,1.0676156583629892,12.691311359569383,8.082036930276931,0.0,10.139364537286756,0.0,0.0,0.0,0.0,9.159940639993085,0.0,20.195815079454967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082036930276931,0.0,0.0,5.0358744394618835,0.0,0.0,0.0,0.0,25.86424909907835,0.0,0.0,22.110879474104813,0.0,0.0,0.0,0.0,10.139364537286756,0.0,0.0,8.992968104366,60.0,13.295171956719063,5.1034900978248725,2.978546832452058,0.0,-1.5,-18.545935552306307,3.0,2.4,2023.0
1009743,120450103.0,8118.0,8117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2023.0
1010545,120450302.2,8119.0,2269.0,45.0,0.2,45.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.2,0.2,1.6,2.0,0.0,0.0,2.8,43.4,0.0,1.0,45.2,1.8,43.4,0.0,43.4,0.2,0.0,54.05,0.4,74.2,0.4,0.0,1.8,0.4,43.4,3.2,3.8,3.4,1.6,0.0,0.0,2.8,3.5986502125462296,0.0,82.31269162565593,2.0569343065693433,0.2,2.8701830592615574,0.0,46.81153977683212,46.81153977683212,1.8701830592615576,1.2803286596565289,0.22339435308718586,0.0,0.4,48.4583284830065,46.81153977683212,0.0,0.0,46.81153977683212,0.42339435308718587,0.0,1.6569343065693432,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.5606573193130577,0.22339435308718586,48.4583284830065,1.880328659656529,0.0,0.0,0.0,1.2467887061743717,3.2935774123487436,48.68172283609368,0.2,4.278978872202758,60.0,2.0321901660283865,2.893577412348743,0.5284671532846715,0.0,-2.2,-4.699563583821575,3.0,2.2,2023.0
1011747,120450302.2,8119.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,2.6,0.0,10.4,0.4,0.4,4.0,4.4,0.0,0.0,5.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.8,60.0,0.0,73.6,1.2,0.0,11.6,1.8,0.0,1.0,4.0,1.2,3.6,0.0,0.0,0.2,1.2,0.0,73.6,11.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.4,0.0,0.0,0.8,5.4,0.0,0.4,0.0,0.0,0.0,0.0,3.6,0.0,0.8,0.2,0.0,1.0,0.0,4.4,4.0,60.0,0.0,0.2,1.8,3.8,-3.2,-3.2,3.0,2.2,2023.0
1012933,120450352.5,801.0,8117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.5,2023.0
1013431,120450302.2,8119.0,2269.0,1.2,1.6,1.2,1.6,0.0,0.2,0.2,0.0,0.0,1.6,0.0,1.2,0.0,0.0,0.0,0.0,1.6,2.0,0.0,0.0,0.6,0.6,1.0,0.8,2.8,1.2,0.6,1.0,1.6,0.2,0.0,6.563333333333333,0.6,-0.5,0.2,0.0,1.4,0.2,2.6,1.2,0.8,0.2,0.4,0.0,0.0,0.4,1.1306532663316582,0.0,9.926955733575038,7.914572864321608,0.0,7.035842341681884,20.22879650240593,3.3919597989949746,43.84955280380683,14.071684683363769,4.522613065326633,30.908521386774723,9.045226130653266,1.1306532663316582,6.783919597989949,23.620756301400903,0.0,20.22879650240593,3.3919597989949746,3.3919597989949746,0.0,6.783919597989949,0.0,0.0,4.774535809018568,0.0,1.1306532663316582,0.0,0.0,18.5942977486904,30.908521386774723,6.783919597989949,5.905189075350226,1.1306532663316582,0.0,0.0,0.0,10.427802140676857,37.69244098476467,0.0,11.810378150700451,60.0,12.689108673340176,2.2613065326633164,1.1306532663316582,0.0,-4.5,4.3996507737627155,3.0,2.2,2023.0
1013629,120450302.8,8118.0,3730.2,5.0,2.2,5.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.6,1.4,0.0,7.2,1.2,4.6,1.4,6.0,0.0,0.0,12.0,1.0,3.2,0.0,0.0,0.4,0.0,7.4,1.4,0.8,0.0,1.0,0.0,0.2,0.6,0.0,1.0,16.0,2.0,0.0,2.0,7.0,23.0,37.0,6.0,0.0,11.0,0.0,0.0,25.0,30.0,0.0,7.0,23.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,5.0,0.0,0.0,0.0,1.0,7.0,36.0,0.0,4.0,60.0,0.0,3.0,0.0,0.0,-16.0,-16.0,3.0,2.8,2023.0
1013638,120450302.8,8118.0,3730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.8,0.0,0.0,1.4,1.4,0.0,0.0,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,46.489999999999995,0.0,17.2,2.4,0.0,8.2,0.6,0.0,0.4,3.4,0.2,0.6,0.0,0.0,0.0,0.3902439024390244,0.0,19.903551759019894,10.753444981454424,1.9432392941440935,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.296234685849163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45721029560526,0.0,0.0,0.4,1.3902439024390243,0.0,0.0,0.0,0.0,0.0,0.0,0.7902439024390244,0.0,0.0,0.0,0.0,0.4,0.0,1.9432392941440935,4.676722490727212,60.0,0.0,0.0,0.6,1.0,-4.6,-8.29490839608857,3.0,2.8,2023.0
1014127,120450302.4,806.0,3730.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,7.6,0.4,0.4,1.0,1.4,0.2,0.2,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,43.839999999999996,0.0,10.1,0.6,0.2,8.2,0.6,0.0,0.8,2.8,0.0,2.4,0.0,0.0,0.4,0.0,0.0,18.951222063335795,10.666735136649262,1.5081477116983257,0.8991275446614043,0.0,0.0,0.0,0.0,0.0,0.0,2.6323473061605527,0.8132879045996593,0.0,0.0,0.29912754466140423,0.0,0.0,0.0,0.605771496961234,9.853447232049602,0.0,0.0,0.4,0.9048990416226381,0.0,0.605771496961234,0.0,0.30664395229982966,0.0,0.0,3.6220669203578857,0.2,0.0,0.0,0.0,0.8991275446614043,0.0,2.11391920865956,4.220322009680695,60.0,0.30664395229982966,0.49912754466140424,0.9048990416226381,0.29912754466140423,-2.6,-6.996514957353729,3.0,2.4,2023.0
1014130,120450303.0,810.0,3730.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,5.4,0.0,6.6,1.2,1.2,2.0,3.2,0.0,0.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.42333333333333,0.0,37.3,1.6,0.4,8.2,1.2,0.0,2.0,3.8,0.0,6.0,0.0,0.0,0.8,0.0,0.0,44.27031834260451,8.915884002837965,2.3454196991931644,2.031119977201482,0.0,0.0,0.0,0.0,0.0,0.0,6.136695033945481,1.6623043340428247,0.0,0.0,0.4718533295335803,0.0,0.0,0.0,1.2986753537510807,7.25357966879514,0.0,0.0,1.0259333143345681,3.587801712011406,0.0,1.2986753537510807,0.0,0.0,0.0,0.0,6.670028367278813,0.0,0.2051866628669136,0.0,0.2,2.031119977201482,0.0,3.6440950529442455,4.207724033235989,60.0,0.0,0.8,1.348893321934074,2.289126358260325,8.6,10.125337913350917,3.0,3.0,2023.0
1015271,120450302.6,801.0,3730.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,14.6,0.0,0.8,0.0,0.0,0.2,0.2,17.0,27.4,0.4,0.0,4.2,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,1.8,0.4,60.0,0.0,44.0,0.0,0.4,0.8,1.0,0.0,4.2,3.6,0.0,11.0,0.0,0.4,2.0,0.0,0.4,44.0,0.8,0.2,4.2,0.0,0.0,0.0,0.0,14.8,0.0,14.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.8,0.4,0.0,0.0,0.0,27.4,0.0,0.0,11.0,0.6,0.0,0.0,0.4,4.2,0.0,0.2,3.6,60.0,17.0,2.0,1.0,0.4,9.0,9.0,3.0,2.6,2023.0
1015274,120450302.2,807.0,3730.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,3.6,0.0,0.0,0.2,0.2,9.4,11.8,0.2,0.0,1.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,22.54,0.0,31.6,0.0,0.2,3.6,0.6,0.0,1.0,1.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,80.83551984992985,9.557775695902183,0.4400977995110024,2.6859252319673943,0.0,0.0,0.0,0.0,19.363505328847573,0.0,6.818166893946192,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9.557775695902183,0.0,0.0,0.9400977995110025,0.5,0.0,0.0,0.0,30.010310756413986,0.0,0.0,10.297384497858173,0.0,0.0,0.0,0.0,2.6859252319673943,0.0,0.4400977995110024,4.931752664423787,60.0,24.309821758858977,0.0,1.5,0.5,-0.25,-0.033219657088821464,3.0,2.2,2023.0
1015543,120450302.2,8119.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.6,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,11.893333333333334,0.0,9.5,1.2,0.0,2.8,0.4,0.0,0.2,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,44.89853774204224,15.4690931208308,1.9688269073010665,0.5888125613346417,0.0,0.0,0.0,0.0,1.573226014985175,0.0,10.863493830613436,8.78058816857421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688504952256591,0.0,0.0,0.5888125613346417,0.5888125613346417,0.0,0.0,0.0,1.573226014985175,0.0,0.0,8.964622283314569,0.0,0.0,0.0,0.0,0.5888125613346417,0.0,1.9688269073010665,7.593785491626535,60.0,1.573226014985175,0.0,1.573226014985175,0.5888125613346417,-2.0,-1.9504717987442846,3.0,2.2,2023.0
1016033,120450302.6,801.0,3730.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,4.8,6.8,0.0,0.0,0.6,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12.413333333333334,0.0,10.8,0.8,0.0,3.2,0.2,0.0,0.6,1.0,0.0,0.8,0.0,0.2,0.4,0.0,0.4444444444444444,42.22222222222222,9.777777777777777,0.0,2.222222222222222,0.0,0.0,0.0,0.0,14.666666666666666,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,24.888888888888886,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.4444444444444444,2.222222222222222,0.0,0.0,12.344086021505376,60.0,20.444444444444443,0.8888888888888888,1.3333333333333333,0.0,0.0,16.68817204301075,3.0,2.6,2023.0
1016035,120450302.2,807.0,3730.6,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.2,1.6,2.4,0.0,4.0,0.6,0.6,3.2,3.8,0.0,0.0,4.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,60.0,0.0,45.6,2.2,0.0,6.2,1.4,0.0,2.2,4.0,1.4,5.8,0.0,0.0,1.4,1.4,0.0,45.6,6.2,3.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,0.0,0.0,0.4,4.0,0.0,0.6,0.0,0.0,0.0,0.0,5.8,0.8,1.6,0.2,0.2,2.2,0.0,3.8,4.0,60.0,0.0,1.4,1.4,2.0,-7.6,-7.6,3.0,2.2,2023.0
1019167,120450102.0,804.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2023.0
1019169,120450302.8,8118.0,3730.2,19.8,7.4,19.8,7.4,0.4,0.6,0.6,0.0,0.2,16.4,0.0,2.6,0.2,0.2,1.4,1.6,7.6,10.8,0.2,0.0,3.4,17.4,4.8,7.0,27.2,5.0,17.4,4.8,22.2,1.0,0.0,60.0,3.2,50.4,1.2,0.2,3.8,0.6,27.0,6.6,4.0,0.4,9.2,0.0,0.2,2.4,0.4,0.2,50.4,3.8,1.4,3.4,4.8,17.4,27.0,5.0,7.0,7.4,16.4,1.2,19.8,22.2,0.2,4.8,17.4,3.2,0.2,2.6,0.0,0.0,1.0,0.2,0.6,0.2,0.0,10.8,7.4,19.8,9.2,0.6,0.2,0.0,0.4,6.6,27.2,1.6,4.0,60.0,7.6,2.4,0.6,0.0,-2.6,-2.6,3.0,2.8,2023.0
1019205,120450302.6,801.0,3730.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,3.4,0.0,7.4,1.0,1.0,3.6,4.6,0.0,0.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,60.033333333333324,0.0,39.7,1.4,0.4,8.8,1.4,0.0,2.0,3.6,0.4,1.8,0.0,0.0,1.6,0.3994459833795014,0.0,39.69030470914127,8.796675900277009,3.5983379501385047,1.9983379501385041,0.0,0.0,0.0,0.0,0.0,0.0,3.3994459833795014,1.4,0.0,0.0,0.4,0.0,0.0,0.0,0.9994459833795014,7.396675900277009,0.0,0.0,0.3994459833795014,3.1983379501385043,0.0,0.9994459833795014,0.0,0.0,0.0,0.0,1.8,0.0,0.3994459833795014,0.0,0.4,1.9983379501385041,0.0,4.597783933518006,3.5988919667590027,60.0,0.0,1.598891966759003,1.3994459833795014,1.7994459833795013,9.0,9.0,3.0,2.6,2023.0
1020223,120450302.6,801.0,3730.4,0.0,0.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.6,0.0,5.0,0.8,0.8,1.8,2.6,12.8,21.6,1.6,0.0,4.2,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,1.4,0.8,50.18333333333333,0.0,51.4,2.8,1.0,7.8,2.4,0.0,4.2,3.2,0.0,4.6,0.0,0.2,2.6,0.0,0.24161073825503357,62.01105453984417,9.635423898788861,2.124832214765101,5.196559438401605,0.0,0.0,0.0,0.0,13.943454447273007,0.0,0.7248322147651007,3.488976317210522,0.0,0.0,1.2393118876803209,0.0,0.0,0.0,0.9977011494252874,6.146447581578339,0.0,0.0,1.6809226259353545,2.0370130371056083,0.0,0.9977011494252874,0.0,27.102769420658795,0.0,0.0,5.740692740877883,1.5931034482758624,0.0,0.0,0.2,5.196559438401605,0.0,3.122533364190388,3.9595464012959964,60.0,15.674488930031629,3.1846023297076296,2.8142559592686878,1.039311887680321,8.8,10.237013037105609,3.0,2.6,2023.0
1021092,120450302.2,807.0,3730.6,7.6,2.8,7.6,2.8,0.4,0.4,0.2,0.0,0.2,14.2,0.0,1.2,0.0,0.0,0.2,0.2,12.4,14.4,0.2,0.0,4.0,5.0,1.6,10.6,10.4,3.8,5.0,1.6,6.6,1.6,0.2,43.92,1.8,20.4,0.4,0.0,1.6,1.2,8.2,5.8,3.2,0.4,6.6,0.0,0.6,2.4,0.4338421565443326,0.7162172782250132,30.57052825811338,1.9839015913136784,0.4,5.161935043172749,1.9500594347693458,6.8987112694443855,10.798830138983076,4.9927242604510855,14.028211756167106,3.714809678130707,19.703311138298876,0.46768431308866515,10.126685286534109,8.848770704213731,0.0,1.9500594347693458,6.8987112694443855,2.3794410519533766,0.0,1.5162172782250132,0.0,0.0,2.0956583301783893,0.248532965136348,0.248532965136348,0.0,0.0,20.30917927775348,3.714809678130707,10.126685286534109,8.607415069043101,0.6485329651363481,0.23384215654433257,0.0,0.6338421565443326,7.541376095126125,13.841494964664815,0.4,4.329500486722722,60.0,17.42821175616711,3.114809678130707,1.4338421565443327,0.248532965136348,-10.4,-17.311994477942097,3.0,2.2,2023.0
1021095,120450103.0,8117.0,8118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2023.0
1021253,120450302.2,807.0,3730.6,48.0,5.8,48.0,5.8,1.2,0.4,0.2,0.0,0.0,0.0,0.0,1.4,0.2,0.2,0.8,1.0,2.2,2.6,0.4,0.0,5.0,44.0,2.4,1.4,53.8,7.4,44.0,2.4,46.4,0.2,0.2,60.0,3.0,56.9,1.2,0.2,2.6,1.2,48.8,8.0,4.0,4.2,3.6,0.0,0.0,4.4,4.2,0.0,56.9,2.6,0.8,5.0,2.4,44.0,48.8,7.4,1.4,5.8,0.0,1.2,48.0,46.4,0.2,2.4,44.0,3.0,0.2,1.4,0.0,0.0,0.2,0.4,0.2,0.2,0.0,2.6,5.8,48.0,3.6,0.4,0.0,0.0,1.2,8.0,53.8,1.0,4.0,60.0,2.2,4.4,1.2,0.2,-7.6,-7.6,3.0,2.2,2023.0
1022293,120450302.2,8117.0,2267.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.4,18.8,0.0,2.6,0.0,0.0,0.8,0.8,16.2,29.8,0.0,0.0,4.4,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,2.2,0.0,52.75,0.0,39.3,0.4,0.0,3.0,1.2,0.0,4.4,3.6,0.0,10.0,0.0,0.2,1.8,0.0,0.2,39.90930232558139,3.8465116279069766,1.0232558139534884,5.362790697674418,0.0,0.0,0.0,0.0,14.11627906976744,0.0,20.818604651162794,0.42325581395348844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4232558139534888,0.0,0.0,2.6930232558139537,0.0,0.0,0.0,0.0,33.21860465116279,0.0,0.0,11.632558139534884,0.6232558139534884,0.6232558139534884,0.0,0.2,5.362790697674418,0.0,1.0232558139534884,4.093023255813954,60.0,17.91627906976744,2.246511627906977,1.2,0.0,1.4,-1.3162790697674418,3.0,2.2,2023.0
1022294,120450302.6,801.0,3730.4,6.6,0.4,6.6,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.2,0.0,1.0,5.4,0.4,0.6,7.0,1.2,5.4,0.4,5.8,0.0,0.2,15.633333333333335,0.4,6.5,0.0,0.0,0.0,0.2,6.2,1.4,1.4,0.6,0.8,0.0,0.0,0.8,1.5497201894102455,0.0,16.54219688501088,0.0,0.0,3.7843570609186252,1.0331467929401634,21.03320292596812,23.099496511848447,5.123932156327894,2.372721888349432,1.0331467929401634,0.0,0.0,26.157135082296012,22.066349718908285,0.0,1.0331467929401634,21.03320292596812,2.0453926816938655,0.0,0.0,0.0,0.0,0.0,0.5165733964700817,0.0,0.0,0.0,3.4058686812895957,1.0331467929401634,26.157135082296012,2.6670386251644356,1.0331467929401634,0.0,0.0,1.11731843575419,5.829749742612491,27.190281875236177,0.0,5.6405055527979755,60.0,2.889295284819514,3.267783664448544,0.9280742459396752,0.5165733964700817,-3.3333333333333335,-11.839954336507136,3.0,2.6,2023.0
1022297,120450302.6,804.0,5193.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.6,0.0,1.6,0.6,0.6,0.0,0.6,7.4,10.0,1.0,0.0,0.8,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,18.0,0.0,30.4,0.2,0.0,1.8,0.6,0.0,0.8,1.2,0.0,3.0,0.0,0.0,0.4,0.0,0.0,103.75,6.0,0.0,2.5,0.0,0.0,0.0,0.0,19.5,0.0,12.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,0.0,0.0,1.5,3.5,0.0,2.0,0.0,32.5,0.0,0.0,10.0,0.0,0.0,0.0,0.5,2.5,0.0,2.0,4.0,60.0,25.0,1.0,2.0,1.5,-1.5,-8.0,3.0,2.6,2023.0
1022764,120450302.8,8118.0,3730.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,0.0,1.4,0.0,0.0,0.4,0.4,2.0,2.6,0.0,0.0,0.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.906666666666666,0.0,5.9,0.0,0.0,1.4,0.4,0.0,0.4,0.8,0.0,0.6,0.0,0.0,0.2,0.0,0.0,41.98834498834499,9.627039627039627,6.293706293706294,1.3333333333333333,0.0,0.0,0.0,0.0,4.666666666666666,0.0,6.480186480186481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627039627039627,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,6.293706293706294,5.146853146853147,60.0,6.666666666666666,0.6666666666666666,1.3333333333333333,0.0,-11.0,-34.50815850815851,3.0,2.8,2023.0
1023580,120450102.0,804.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3833333333333333,0.0,-1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.174825174825177,50.349650349650354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.349650349650354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.174825174825177,60.00000000000001,0.0,0.0,0.0,0.0,-3.0,-75.52447552447553,1.0,2.0,2023.0
1025018,120450302.4,806.0,3730.8,2.0,0.6,2.0,0.6,0.0,0.4,0.0,0.0,0.0,1.4,0.0,0.8,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.0,1.8,1.6,0.2,0.2,2.6,0.8,1.6,0.2,1.8,0.6,0.2,7.623333333333333,0.6,-9.8,0.2,0.0,1.0,0.0,2.0,2.4,1.0,0.0,1.4,0.0,0.0,1.0,0.0,0.0,-75.38032750173481,7.148285717344066,3.614584060906614,13.977650797014734,1.4563106796116505,11.552842054291398,14.4654634135147,5.558707357018228,1.4563106796116505,4.36893203883495,9.52783635371062,1.3230429988974641,14.198928052086325,13.00915273390305,0.0,1.4563106796116505,11.552842054291398,4.1023966774065785,0.0,5.825242718446602,0.0,0.0,4.1023966774065785,1.3230429988974641,0.0,0.0,0.0,2.912621359223301,4.36893203883495,14.198928052086325,9.927639395853182,3.614584060906614,0.0,0.0,0.0,18.080047474421317,18.567860090921275,3.614584060906614,7.716980738313193,60.0,2.912621359223301,8.552211120710693,0.0,1.3230429988974641,-4.333333333333333,-21.34008659954215,3.0,2.4,2023.0
